Ensembl_ID_base,gene_name,gene_type,log2FC_7043,log2FC_7078,log2FC_7083,log2FC_8004,log2FC_8013,mean_log2FC,median_log2FC,mean_expression
ENSG00000111664,GNB3,protein_coding,-0.8073326634445839,-1.5160439387655549,-4.604730274794081,-0.682945383610885,-0.8426104356072699,-1.690732539244475,-0.8426104356072699,9.122546230666666
ENSG00000187800,PEAR1,protein_coding,-1.3790850375070303,-1.9126529346399224,-1.8192220770962386,-1.5236905139227481,-1.7890730501835224,-1.6847447226698926,-1.7890730501835224,200.21781150333337
ENSG00000121904,CSMD2,protein_coding,-1.7662960363467275,-1.016803135701064,-3.3203816658122647,-0.9982014280499194,-1.3018846688950116,-1.6807133869609974,-1.3018846688950116,22.4957076892
ENSG00000138395,CDK15,protein_coding,-0.19661173953154343,-2.5189919426242007,-2.4186419760686357,-1.689977138286328,-1.5767755429172041,-1.6801996678855822,-1.689977138286328,58.94881965666666
ENSG00000235531,MSC-AS1,lncRNA,-1.3609294840802226,-2.048551273906549,-2.0699433994290377,-1.490649957193832,-1.4250349292214963,-1.6790218087662274,-1.490649957193832,231.06206438333336
ENSG00000087253,LPCAT2,protein_coding,-0.9634172001294958,-2.3447898484919563,-1.5593065967784785,-2.0948371371412193,-1.4266827745297874,-1.6778067114141877,-1.5593065967784785,250.89320622733334
ENSG00000123243,ITIH5,protein_coding,-1.1846131531782997,-3.5885575552267213,-1.5915673522195406,-1.5765651360929687,-0.43095404422269645,-1.6744514481880455,-1.5765651360929687,5.277088380333334
ENSG00000205683,DPF3,protein_coding,-0.8879139026365839,-2.2047069351924233,-1.5201360007255365,-2.0700926143626437,-1.6839699682974731,-1.6733638842429321,-1.6839699682974731,20.27827703073333
ENSG00000270956,AC009948.2,lncRNA,-0.9797584742892544,-0.4880855433352429,-4.341525137421162,-1.5132906651342308,-1.0216248788320859,-1.6688569398023954,-1.0216248788320859,9.379949679866666
ENSG00000102385,DRP2,protein_coding,-1.0508865892949846,-0.8575071079403491,-3.6149003605207226,-1.1363924947738697,-1.6534245632798434,-1.6626222231619536,-1.1363924947738697,36.99615185646667
ENSG00000006118,TMEM132A,protein_coding,-1.7018173057181745,-2.512181173683227,-0.5580861304822449,-1.9190915489590594,-1.6126096126072689,-1.6607571542899948,-1.7018173057181745,175.74263830733338
ENSG00000286381,AL078622.1,lncRNA,-0.16471088222243058,-1.8709531190935298,-4.341525137421162,-1.541913562414438,-0.3716566379937709,-1.6581518678290663,-1.541913562414438,11.958435158333335
ENSG00000228594,FNDC10,protein_coding,-0.9094098356249969,-1.6863528005788377,-2.6579187935329887,-2.0469320540334,-0.9819696904239423,-1.6565166348388332,-1.6863528005788377,56.74433487066667
ENSG00000151414,NEK7,protein_coding,-1.0214877379935547,-2.6093658319521964,-1.4431547466055594,-1.9153457784516075,-1.2740485443555993,-1.6526805278717034,-1.4431547466055594,7511.911307200001
ENSG00000213700,RPL17P50,processed_pseudogene,-1.9014288420025984,-2.2384425448168193,-0.8983718818265944,-2.404186906865948,-0.7889386985023399,-1.6462737748028597,-1.9014288420025984,16.455122219133337
ENSG00000113532,ST8SIA4,protein_coding,-3.574527640132705,-1.1560720610733681,-1.5915673522195406,-0.2393252871307472,-1.6654133320090008,-1.645381134513072,-1.5915673522195406,7.7180488555333335
ENSG00000149633,KIAA1755,protein_coding,-0.5775077197249066,-1.080894653307489,-2.17695671967835,-2.43060007000187,-1.959640696849731,-1.6451199719124694,-1.959640696849731,9.930523831466669
ENSG00000215788,TNFRSF25,protein_coding,-2.007252654186335,-0.9763288641875612,-3.5277868496650906,-0.2726276471009914,-1.4384110941609487,-1.6444814218601855,-1.4384110941609487,41.78609796626667
ENSG00000213859,KCTD11,protein_coding,-1.4845795653355385,-1.4007610309720118,-2.5924318554531958,-1.5932580420459068,-1.1501797523302244,-1.6442420492273755,-1.4845795653355385,355.88700117999997
ENSG00000167767,KRT80,protein_coding,-1.1099001947402884,-2.1152249883401293,-2.051348234530703,-2.4628349974541934,-0.47723805232380734,-1.6433092934778242,-2.051348234530703,35.348033603533345
ENSG00000232434,AJM1,protein_coding,-0.7368414529230964,-2.1669561700641125,-2.306947552943441,-1.697760682531177,-1.296478332137906,-1.6409968381199467,-1.697760682531177,33.5434016444
ENSG00000261270,AC012181.2,lncRNA,-0.011664076108702126,-1.0703629579420237,-4.974156821479797,-0.8170985648884157,-1.3278643747761127,-1.6402293590390102,-1.0703629579420237,17.527995953066668
ENSG00000169169,CPT1C,protein_coding,-2.0270590011239653,-1.9221166464561419,-0.8620845261513317,-1.468749980305759,-1.8960359418103865,-1.6352092191695171,-1.8960359418103865,63.231326139333326
ENSG00000105281,SLC1A5,protein_coding,-1.2105013499263073,-2.2512390261255923,-0.7763735187223944,-2.236528171673296,-1.6994825024610911,-1.634824913781736,-1.6994825024610911,3222.27112434
ENSG00000144749,LRIG1,protein_coding,-2.0062160915214298,-1.40312593600708,-1.4561710028378778,-1.5510281121306235,-1.7457816695887756,-1.6324645624171574,-1.5510281121306235,133.943431182
ENSG00000203876,ADD3-AS1,lncRNA,-2.326238911879667,-0.3083789538973494,-3.1882693951781667,-2.274054052713641,-0.06330380302412086,-1.632049023338589,-2.274054052713641,6.689606870733334
ENSG00000259343,TMC3-AS1,lncRNA,-1.8839332351932674,-1.3418385767498133,-4.0193409073352715,-0.3039475743018185,-0.5858855253517401,-1.6269891637863823,-1.3418385767498133,10.318249161799999
ENSG00000166396,SERPINB7,protein_coding,-1.863866034207346,-1.9647898973628286,-1.7398160923937667,-0.7600228462191803,-1.7996691515737737,-1.625632804351379,-1.7996691515737737,36.731573116666674
ENSG00000258300,NUTF2P2,processed_pseudogene,-2.0037927413478873,-0.8719859502280403,-4.189408211328774,-0.37324208667902425,-0.6629960500807339,-1.6202850079328919,-0.8719859502280403,11.314938399533332
ENSG00000165891,E2F7,protein_coding,-2.3000293909294474,-1.6758509907088674,-0.3675272725806762,-2.2383309967147866,-1.5165216131305481,-1.619652052812865,-1.6758509907088674,65.94169210533333
ENSG00000176720,BOK,protein_coding,-0.7763110710641072,-1.9461224104539756,-2.0180821087317415,-2.3539863932223,-0.9912143082217355,-1.617143258338772,-1.9461224104539756,837.4474368266667
ENSG00000177453,NIM1K,protein_coding,-0.949554588067318,-1.6062873279083725,-4.411963247983477,-1.1025924878097526,-0.014167950563578113,-1.6169131204665,-1.1025924878097526,20.16023086926667
ENSG00000186684,CYP27C1,protein_coding,-0.859756030724224,-1.6221179005482356,-2.4501223803538523,-1.5170791143509277,-1.6301474335140047,-1.6158445718982488,-1.6221179005482356,18.30856042066667
ENSG00000130176,CNN1,protein_coding,-1.8303772197798551,-1.1101571984658243,-1.6352838248019381,-1.667807439831133,-1.8217985897422686,-1.6130848545242038,-1.667807439831133,3378.326401866667
ENSG00000150628,SPATA4,protein_coding,-1.5238405570676379,-2.202052980590951,-1.1761028598637013,-1.0966009812330757,-2.060888935825253,-1.611897262916124,-1.5238405570676379,7.406844486333333
ENSG00000079462,PAFAH1B3,protein_coding,-1.7621900540493938,-1.049483237989974,-2.1649694401474067,-1.7355566961317992,-1.3426765942939936,-1.6109752045225136,-1.7355566961317992,55.942673629333335
ENSG00000234297,PSIP1P1,processed_pseudogene,-0.9797584742892544,-0.5451587690973083,-3.826512848342813,-1.3897847553313745,-1.3130591346222604,-1.6108547963366022,-1.3130591346222604,9.118751995933334
ENSG00000137868,STRA6,protein_coding,-1.021522869546589,-1.1560720610733681,-2.0154934131487776,-0.8784907194731164,-2.975827413225899,-1.6094812952935498,-1.1560720610733681,5.081517446666667
ENSG00000198580,AC073343.1,unprocessed_pseudogene,-0.9060077375602604,-0.460698032664,-3.3405003238118716,-2.2701130486930245,-1.06718992360975,-1.608901813267781,-1.06718992360975,5.0319421292
ENSG00000178531,CTXN1,protein_coding,-0.3714842220126351,-0.5016907600236449,-3.719485028619155,-1.6003797920711431,-1.826157492886915,-1.6038394591226985,-1.6003797920711431,7.476271269733334
ENSG00000146733,PSPH,protein_coding,-1.482244334303073,-2.0557771338329616,-0.86284371467484,-2.0937133715001606,-1.522138037830426,-1.603343318428292,-1.522138037830426,302.92944216666666
ENSG00000136274,NACAD,protein_coding,-0.5216822256819995,-1.3161377651957604,-3.92614611420067,-0.5858254956068376,-1.6567333161163584,-1.601304983360325,-1.3161377651957604,19.100514079533333
ENSG00000006062,MAP3K14,protein_coding,-0.08672555892670442,-1.7422927989499555,-4.131786212442307,-1.6966379599121622,-0.342110613641494,-1.5999106287745246,-1.6966379599121622,56.09971581246667
ENSG00000279689,AC022400.7,TEC,-1.609645775304063,-2.3944776777487515,-0.732275228480741,-2.288922611635722,-0.9654567006622377,-1.5981555987663032,-1.609645775304063,9.356693585666667
ENSG00000236830,CBR3-AS1,lncRNA,-0.26789188170859024,-0.2133036328596707,-4.663658107873344,-1.4510649668972904,-1.388651907829904,-1.5969140994337598,-1.388651907829904,21.76390441306667
ENSG00000172379,ARNT2,protein_coding,-0.6991324052619596,-1.6917629834255425,-2.9871391577708524,-1.4918341479213515,-1.106558245857988,-1.5952853880475388,-1.4918341479213515,273.6333382133333
ENSG00000179456,ZBTB18,protein_coding,-1.4091369531939613,-1.876413545053265,-1.0559949790768908,-2.1036675223573793,-1.5300747473305432,-1.595057549402408,-1.5300747473305432,229.07735654133336
ENSG00000144355,DLX1,protein_coding,-1.0758446880778516,-0.04674186431196681,-5.878249072738425,-0.3510487971907841,-0.6103298389127758,-1.5924428522463607,-0.6103298389127758,39.058243700000006
ENSG00000265190,ANXA8,protein_coding,-0.002494868265053185,-1.7366679634244706,-4.189408211328774,-1.0814483894051805,-0.9430475163989231,-1.5906133897644803,-1.0814483894051805,9.647413841266667
ENSG00000125089,SH3TC1,protein_coding,-1.4457389045017068,-2.168467977183151,-0.3207098141706357,-3.091551756131926,-0.9159657184396046,-1.5884868340854048,-1.4457389045017068,51.18676798166666
ENSG00000162692,VCAM1,protein_coding,-0.757001430524654,-2.4307331219383634,-1.2848041096314127,-2.589725286630431,-0.8627661444130226,-1.5850060186275767,-1.2848041096314127,755.1882946921334
ENSG00000141540,TTYH2,protein_coding,-1.7774223113136118,-1.0729034527876187,-2.8250481595780608,-1.2399102462991225,-0.9636736767179488,-1.5757915693392726,-1.2399102462991225,10.162599647666665
ENSG00000143590,EFNA3,protein_coding,-1.1784497601609396,-1.4494608124958943,-3.4781902310236927,-0.6935149118589163,-1.0729990949963542,-1.5745229621071593,-1.1784497601609396,6.3758275054
ENSG00000142197,DOP1B,protein_coding,-0.4214390668917183,-1.9313469412001982,-2.5823018223182785,-1.8273924854663504,-1.1035827629537778,-1.5732126157660646,-1.8273924854663504,278.73083190200003
ENSG00000168490,PHYHIP,protein_coding,-1.9399962163467215,-0.7774387438511663,-2.338448510085537,-0.9572370683123228,-1.8424793803198378,-1.5711199837831171,-1.8424793803198378,5.4317951816
ENSG00000225830,ERCC6,protein_coding,-0.5431426274477698,-1.8181733837402803,-2.769357131589011,-1.4332865899559657,-1.2674777506768713,-1.5662874966819795,-1.4332865899559657,1513.3212941533336
ENSG00000117394,SLC2A1,protein_coding,-1.247892464311013,-1.9324170398968246,-1.603420868524486,-1.6991541666546564,-1.3427509502881172,-1.5651270979350194,-1.603420868524486,2761.176532013333
ENSG00000091490,SEL1L3,protein_coding,-1.6675891408071184,-2.073540811992064,-1.2478340346499,-1.2619864567849337,-1.5585399457765092,-1.561898078002105,-1.5585399457765092,1249.16027474
ENSG00000133069,TMCC2,protein_coding,-0.7884113416965803,-1.479178388838628,-2.0057091182605356,-0.7941174836532676,-2.732475489392911,-1.5599783643683844,-1.479178388838628,30.258990622200006
ENSG00000138311,ZNF365,protein_coding,-0.9360626888019876,-1.9833644887719113,-2.2566722402847366,-1.700592153742237,-0.92195255858962,-1.5597288260380986,-1.700592153742237,41.717032880266665
ENSG00000187498,COL4A1,protein_coding,-0.5521265876854002,-2.7386155585514746,-1.3426325895869002,-2.01571754949296,-1.1366195612533208,-1.5571423693140112,-1.3426325895869002,41679.38764493334
ENSG00000128805,ARHGAP22,protein_coding,-0.3558917451691368,-1.8373299784941715,-2.149289880812418,-3.0062236482643314,-0.4368222626062934,-1.5571115030692702,-1.8373299784941715,274.06364563933334
ENSG00000149679,CABLES2,protein_coding,-0.3624168187434993,-0.4922262482756592,-4.827244634860848,-1.5253640933533448,-0.5689070965916132,-1.5552317783649927,-0.5689070965916132,26.537436204933336
ENSG00000276649,AL117335.1,lncRNA,-0.8488491016336139,-0.7851579579772192,-4.604730274794081,-0.6788964262658208,-0.8369531708022255,-1.5509173862945922,-0.8369531708022255,11.898629863066667
ENSG00000137831,UACA,protein_coding,-0.9400250313102703,-2.086765270569453,-2.655673090073245,-1.1946149754904383,-0.8712920549327716,-1.5496740844752357,-1.1946149754904383,1341.450767546667
ENSG00000112902,SEMA5A,protein_coding,-0.7026820985036206,-2.554986321952592,-2.8960179887868067,-0.8982980902645981,-0.6921085433378753,-1.5488186085690985,-0.8982980902645981,762.9117571999998
ENSG00000138675,FGF5,protein_coding,-1.0565674567066496,-1.7027558133578031,-1.9941486121127685,-1.6454194165258818,-1.32741644432864,-1.5452615486063486,-1.6454194165258818,170.54817067666667
ENSG00000108854,SMURF2,protein_coding,-1.4649510262367986,-1.6363219890807343,-0.520578503380488,-2.119838011179411,-1.9841690478583782,-1.545171715547162,-1.6363219890807343,1846.9637177000004
ENSG00000091428,RAPGEF4,protein_coding,-0.26469632163708745,-1.764174947444566,-2.3469765631142647,-1.430795100293179,-1.918872455752855,-1.5451030776483905,-1.764174947444566,23.398329891266666
ENSG00000166123,GPT2,protein_coding,-1.4166741318142728,-2.343301136269478,-0.16055831504634277,-2.1241914852565014,-1.6803803678624236,-1.5450210872498036,-1.6803803678624236,538.4319667533333
ENSG00000129667,RHBDF2,protein_coding,-0.6618613613605833,-0.7112693950313549,-2.5660862182064155,-2.356663353174507,-1.4039483758566167,-1.5399657407258955,-1.4039483758566167,41.13834075866667
ENSG00000206120,EGFEM1P,transcribed_unitary_pseudogene,-1.1846131531782997,-1.1176887822749357,-3.4781902310236927,-0.645688207203766,-1.2695262303494894,-1.539141320806037,-1.1846131531782997,10.8236704516
ENSG00000231290,APCDD1L-DT,lncRNA,-1.408051272956918,-0.6869265915675076,-1.5729775040782936,-2.0823908973248857,-1.9207123397885129,-1.5342117211432236,-1.5729775040782936,188.40209560533336
ENSG00000242094,FOXP1-IT1,lncRNA,-0.27036041078120787,-2.1494281914719315,-2.3469765631142647,-1.2327155730331811,-1.6504358050874455,-1.5299833086976062,-1.6504358050874455,10.854551641066669
ENSG00000114861,FOXP1,protein_coding,-1.2444981909428101,-2.003048839144399,-1.0404480783165884,-1.3645192321756179,-1.99175541022829,-1.528853950161541,-1.3645192321756179,533.4394068600001
ENSG00000273230,AC102953.2,lncRNA,-0.6151305482113165,-0.6326820961937183,-3.6038764149794322,-1.468973797712344,-1.3093109769536468,-1.5259947668100917,-1.3093109769536468,8.459262608
ENSG00000121653,MAPK8IP1,protein_coding,-1.4256127020430958,-1.2205857334096306,-1.4605365235531602,-1.971599998701648,-1.5488671402218346,-1.5254404195858737,-1.4605365235531602,109.97996916000001
ENSG00000188501,LCTL,protein_coding,-0.20949635831249847,-0.7315793399454025,-5.720667053375971,-0.3249133082967104,-0.6211038987759405,-1.5215519917413045,-0.6211038987759405,26.830115145333334
ENSG00000260949,AP006545.1,lncRNA,-0.3123401233002947,-1.680350778169359,-3.826512848342813,-0.665464319719816,-1.1223052824635245,-1.5213946703991614,-1.1223052824635245,9.801919261733335
ENSG00000213315,AL122020.1,processed_pseudogene,-2.4506241518977103,-2.8128879037284813,-1.1920561107919032,-0.5688822526868895,-0.5738242632773831,-1.5196549364764735,-1.1920561107919032,18.00410308546667
ENSG00000237471,AC073115.2,lncRNA,-0.6296421908324037,-2.301263410070632,-1.5557723989986854,-2.5319514587886935,-0.565480860767992,-1.5168220638916812,-1.5557723989986854,59.22021519866668
ENSG00000232858,RPL34P27,processed_pseudogene,-0.13558431852779895,-3.2825129842809746,-2.0154934131487776,-2.058218692595381,-0.08259089221429372,-1.5148800601534453,-2.0154934131487776,5.4260162117999995
ENSG00000225968,ELFN1,protein_coding,-1.890207710260042,-2.0275165116792566,-0.3604236245145369,-2.9062256697453535,-0.359476837084995,-1.5087700706568368,-1.890207710260042,19.76694351893333
ENSG00000067057,PFKP,protein_coding,-1.4206219165455227,-1.069277517969832,-0.9863210011170018,-2.284421381000824,-1.7576792362480305,-1.503664210576242,-1.4206219165455227,2618.4078193933333
ENSG00000058668,ATP2B4,protein_coding,-1.491903567283023,-0.810216066330069,-2.1131766288441955,-1.4044684928925726,-1.6926631020020437,-1.5024855714703809,-1.491903567283023,3221.4776169333336
ENSG00000113657,DPYSL3,protein_coding,-1.4897497142347174,-0.9640826194552687,-1.9497942599429354,-1.5289835017883373,-1.5605257808931405,-1.49862717526288,-1.5289835017883373,3537.0293344000006
ENSG00000145362,ANK2,protein_coding,-1.8700275121690408,-1.8453639182339288,-0.9856970844665298,-1.858357042212183,-0.9229504209132608,-1.4964791955989887,-1.8453639182339288,277.7215101233333
ENSG00000253187,HOXA10-AS,lncRNA,-0.6899726940501871,-0.5238463017585557,-3.7823916331501564,-1.1105822843097792,-1.3054079757507235,-1.4824401778038803,-1.1105822843097792,45.8150604038
ENSG00000288031,AC093838.2,transcribed_unprocessed_pseudogene,-0.3714842220126351,-0.7851579579772192,-3.826512848342813,-0.7746527747504284,-1.6389238642691133,-1.479346333470442,-0.7851579579772192,10.367096115066667
ENSG00000250899,AC125807.2,lncRNA,-2.0700670381919277,-0.4171620090452528,-2.0906079908549287,-1.3796036190002403,-1.432018295833533,-1.4778917905851767,-1.432018295833533,24.913729427399993
ENSG00000187815,ZFP69,protein_coding,-0.6382838836041653,-0.16224632018598406,-5.951022780310296,-0.4489271418869647,-0.1883971633853374,-1.4777754578745497,-0.4489271418869647,58.657688388000004
ENSG00000177133,PRDM16-DT,lncRNA,-1.3178172038107214,-1.2125378614603848,-3.3405003238118716,-0.709485077921225,-0.808309542554273,-1.4777300019116952,-1.2125378614603848,6.749107074733333
ENSG00000154229,PRKCA,protein_coding,-1.712835641279172,-0.8909789070939453,-1.681028224374142,-1.0883389979834952,-2.009869843421937,-1.4766103228305383,-1.681028224374142,1041.34848138
ENSG00000142611,PRDM16,protein_coding,-1.335478648675882,-1.3723433557872142,-1.6397634019265523,-1.6220069091735998,-1.3860606738853534,-1.4711305978897204,-1.3860606738853534,20.1914065602
ENSG00000278834,AC073508.3,lncRNA,-0.7067092246104956,-0.9370282745760852,-4.774750118229996,-0.8732220729978142,-0.06353969345109434,-1.471049876773097,-0.8732220729978142,25.25842743113333
ENSG00000186765,FSCN2,protein_coding,-0.9087522802010972,-0.6283606506100639,-4.267470636369302,-0.23056816206806818,-1.3114781953309271,-1.4693259849158917,-0.9087522802010972,9.497189643533334
ENSG00000200972,RNU5A-8P,snRNA,-0.5667803336709223,-3.4808127300600216,-1.3176645959395503,-1.9514784893675807,-0.01140762299361775,-1.4656287544063384,-1.3176645959395503,8.415350938133333
ENSG00000157927,RADIL,protein_coding,-0.7549033024746445,-0.409218543500252,-4.663658107873344,-0.7854471939747305,-0.6836426233611292,-1.45937395423682,-0.7549033024746445,12.971983623599998
ENSG00000028277,POU2F2,protein_coding,-2.434988756491011,-0.8175530369723103,-0.39727460446232987,-1.952276579318038,-1.6843383069260809,-1.4572862568339542,-1.6843383069260809,5.022072246133334
ENSG00000176428,VPS37D,protein_coding,-1.636321605262756,-1.4600677523979604,-1.4528610832555824,-2.2462649204405367,-0.4873418657419375,-1.4565714454197547,-1.4600677523979604,36.29648649800001
ENSG00000115902,SLC1A4,protein_coding,-1.5494403469629443,-1.9321859455590271,-0.23139331691997178,-2.067721351029709,-1.4746551461993391,-1.4510792213341983,-1.5494403469629443,781.7585851933333
ENSG00000148908,RGS10,protein_coding,-0.9062591875863344,-1.5792097586279468,-1.6476326929442617,-1.9558818235237956,-1.1564059612907025,-1.4490778847946082,-1.5792097586279468,125.98099737733332
ENSG00000115255,REEP6,protein_coding,-2.0401127858895634,-0.05499677070412501,-4.0193409073352715,-0.6557473748153799,-0.4742667016837099,-1.4488929080856099,-0.6557473748153799,14.312006174666669
ENSG00000147224,PRPS1,protein_coding,-1.016117537400369,-1.8950483916392358,-1.8787353504939688,-1.5196750291321042,-0.9272910890810024,-1.447373479549336,-1.5196750291321042,1203.4618312933335
ENSG00000114859,CLCN2,protein_coding,-0.3714842220126351,-0.22160478675158135,-5.149319042519763,-0.5902690353601145,-0.899667564287689,-1.4464689301863565,-0.5902690353601145,19.35082835333333
ENSG00000203772,SPRN,protein_coding,-0.7983147443144731,-1.826211009572538,-2.8250481595780608,-1.1137924886868644,-0.6530005703333703,-1.4432733944970613,-1.1137924886868644,9.494986205733333
ENSG00000113361,CDH6,protein_coding,-2.659438064630729,-0.37482767413639095,-1.4951892155875566,-0.3158960197647218,-2.344755773100448,-1.4380213494439693,-1.4951892155875566,832.9221063066667
ENSG00000071246,VASH1,protein_coding,-0.3311742224032761,-1.7487674812779108,-3.4337982848914064,-1.0351442980679737,-0.6360819044591741,-1.4369932382199484,-1.0351442980679737,72.2347090496
ENSG00000152952,PLOD2,protein_coding,-0.6804855804792798,-2.3390095222793246,-1.4998284155338109,-1.8432833508960158,-0.7964196727240598,-1.4318053083824982,-1.4998284155338109,14839.315389533334
ENSG00000111669,TPI1,protein_coding,-1.7206441042915568,-1.497557440622904,-0.815316274475899,-1.9917762752780916,-1.121697919101159,-1.4293984027539222,-1.497557440622904,7139.7978504
ENSG00000229720,AL109924.1,lncRNA,-1.2541640739944069,-1.963728099797322,-3.6038764149794322,-0.2265853215150151,-0.09761849617378626,-1.4291944812919923,-1.2541640739944069,10.941735046866667
ENSG00000104611,SH2D4A,protein_coding,-0.9990867645604862,-1.7561182489735314,-1.0178540312933402,-2.2388133498651515,-1.1320385966265523,-1.4287821982638123,-1.1320385966265523,329.41698821333324
ENSG00000173801,JUP,protein_coding,-1.2793347821101824,-1.0129023727778521,-1.2306829099729493,-1.8892436470291551,-1.7293612932032865,-1.428305001018685,-1.2793347821101824,78.15017719466667
ENSG00000179954,SSC5D,protein_coding,-1.5430876504798379,-1.639549879135839,-0.5900619772727036,-1.0412109139937278,-2.3251305738183476,-1.427808198940091,-1.5430876504798379,46.8037970974
ENSG00000235109,ZSCAN31,protein_coding,-0.44100167058030504,-0.18155923313894995,-5.748155220927996,-0.058583680208034394,-0.6861594348734537,-1.4230918479457477,-0.44100167058030504,51.82698534400001
ENSG00000263535,AK4P1,processed_pseudogene,-0.5580252758658046,-2.609544029621883,-1.9369530634583967,-1.2562221493907977,-0.7447677036791012,-1.4211024444031966,-1.2562221493907977,55.176945502666655
ENSG00000143369,ECM1,protein_coding,-0.8068255492193881,-2.092802391618907,-2.813220763843701,-0.5397362428647803,-0.8288416583342206,-1.4162853211761992,-0.8288416583342206,107.48620161533334
ENSG00000139278,GLIPR1,protein_coding,-1.1549918299394193,-0.9520390086762394,-1.6487957896909613,-1.7051769879562784,-1.6195434233028312,-1.416109407913146,-1.6195434233028312,3554.5245465333346
ENSG00000103647,CORO2B,protein_coding,-0.024806429289307097,-2.4612622164613693,-2.502241412431181,-1.6554014613996588,-0.43545462995473283,-1.41583322990725,-1.6554014613996588,52.728400956733346
ENSG00000171385,KCND3,protein_coding,-1.278941950616435,-1.8828799340599023,-2.662584322750633,-0.9000069152813808,-0.3534201205519958,-1.4155666486520695,-1.278941950616435,221.3360679253333
ENSG00000166147,FBN1,protein_coding,-1.1873166925053713,-1.6774618662247835,-1.3889637140546682,-1.6751754370694947,-1.144715664989647,-1.414726674968793,-1.3889637140546682,43276.264398
ENSG00000277782,AC068870.2,lncRNA,-1.4109544894323778,-0.7086218612219177,-4.341525137421162,-0.11930689727676569,-0.49226455384080925,-1.4145345878386064,-0.7086218612219177,9.8790985372
ENSG00000153071,DAB2,protein_coding,-0.8660009648897233,-1.8801977486235,-1.2223220832273505,-1.8419807696144517,-1.2531746969468625,-1.4127352526603776,-1.2531746969468625,1679.5610871800002
ENSG00000286735,AC126182.3,lncRNA,-0.7171918213310309,-2.117039134161668,-1.7616346562130434,-0.8127708234074631,-1.6343844800044516,-1.4086041830235314,-1.6343844800044516,12.289643839533335
ENSG00000226415,TPI1P1,processed_pseudogene,-1.5767152350672458,-1.6955283214614134,-0.4648717928881805,-2.1231951698738563,-1.1756762689793554,-1.4071973576540102,-1.5767152350672458,842.0939489866668
ENSG00000146411,SLC2A12,protein_coding,-1.890207710260042,-2.0265902558673456,-0.4445037511558949,-0.9183388340000991,-1.7478117533196844,-1.4054904609206134,-1.7478117533196844,45.33233058019998
ENSG00000204934,ATP6V0E2-AS1,lncRNA,-0.16310170658522694,-0.9313398113900528,-4.267470636369302,-1.146963939392728,-0.5009110689151073,-1.4019574325304833,-0.9313398113900528,10.773125522399999
ENSG00000134780,DAGLA,protein_coding,-0.5014565917763232,-0.5974144996493522,-2.9499001145937283,-1.6544181266692273,-1.2892620560172086,-1.3984902777411679,-1.2892620560172086,29.111950956600005
ENSG00000166762,CATSPER2,protein_coding,-1.1764802708775788,-1.0957969400064487,-3.0180595489650557,-0.682945383610885,-1.015027399085755,-1.3976619085091446,-1.0957969400064487,5.350266419466665
ENSG00000249489,GAPDHP70,processed_pseudogene,-1.5818058586640662,-0.8316269725129386,-2.348353079641509,-1.2175824130189854,-0.9846372474083669,-1.3928011142491732,-1.2175824130189854,51.73574556133333
ENSG00000287872,AC026956.2,lncRNA,-0.9375357055347475,-1.2225371728039205,-1.5987426174810675,-2.2604539346381887,-0.9316301358417344,-1.390179913259932,-1.2225371728039205,7.122054708866666
ENSG00000099204,ABLIM1,protein_coding,-1.1264847284454307,-1.7765492941979835,-1.8503530806227406,-0.76528887060224,-1.430772405983535,-1.389889675970386,-1.430772405983535,74.04840318200003
ENSG00000136068,FLNB,protein_coding,-1.2600031573935961,-1.784457542057293,-1.0423869702831112,-1.6251049808977616,-1.233472598455716,-1.3890850498174956,-1.2600031573935961,7199.498771266666
ENSG00000170537,TMC7,protein_coding,-1.3989148509000953,-1.470777467051712,-2.235884552757613,-1.2724819082406422,-0.5593780512216613,-1.3874873660343447,-1.3989148509000953,16.2459002754
ENSG00000183688,RFLNB,protein_coding,-0.47949228183733084,-1.7879923570119036,-1.3913965345542252,-1.8979686766236714,-1.372416802384766,-1.3858533304823795,-1.3913965345542252,961.9658421933333
ENSG00000084112,SSH1,protein_coding,-0.3640305761869804,-1.4497721856047736,-2.5297036714430643,-1.3029280299993857,-1.2812495451404011,-1.385536801674921,-1.3029280299993857,1038.0705129666667
ENSG00000166949,SMAD3,protein_coding,-1.1543012203890513,-1.7372707931963705,-0.4516163758079301,-1.7293195569950948,-1.8233998311197723,-1.3791815555016438,-1.7293195569950948,569.8025138026667
ENSG00000130702,LAMA5,protein_coding,-1.4680873661857543,-1.1775957658409002,-0.8983718818265944,-1.1948438160335355,-2.1508998020026535,-1.3779597263778876,-1.1948438160335355,25.665522096866663
ENSG00000129009,ISLR,protein_coding,-2.2598896609743235,-0.7759102018570534,-0.794980706927559,-1.3588027210526015,-1.6965267593502968,-1.3772220100323669,-1.3588027210526015,747.1979538266668
ENSG00000256940,PPP1R14B-AS1,lncRNA,-1.4064975017317778,-1.709388250922851,-0.8913732640298964,-1.6217652328623666,-1.251800815105872,-1.3761650129305527,-1.4064975017317778,86.42357302999999
ENSG00000170379,TCAF2,protein_coding,-1.368400529177182,-2.163797881889961,-1.3008124772838734,-1.8210212602028153,-0.22171000964431364,-1.375148431639629,-1.368400529177182,32.673387604599995
