Ensembl_ID_base,gene_name,gene_type,log2FC_7043,log2FC_7078,log2FC_7083,log2FC_8004,log2FC_8013,mean_log2FC,median_log2FC,mean_expression
ENSG00000137727,ARHGAP20,protein_coding,0.19595272333838887,1.6752770178718701,2.195713274767752,4.198656394246937,0.6378533079030801,1.7806905436256055,1.6752770178718701,12.538873703733332
ENSG00000156968,MPV17L,protein_coding,2.3047327288068327,0.8557222847456396,1.2715722657057529,2.751368778352432,1.706909263907684,1.7780610643036685,1.706909263907684,10.359327511733335
ENSG00000109667,SLC2A9,protein_coding,2.011613225720911,2.0103533820767656,1.7333215101665993,1.1095529917973685,2.0125413966712964,1.775476501286588,2.0103533820767656,40.500313877800004
ENSG00000170442,KRT86,protein_coding,1.4576741224181098,1.281544608903431,2.660579673498897,1.5068581155253566,1.9491951688952942,1.7711703378482178,1.5068581155253566,28.627302006799997
ENSG00000134215,VAV3,protein_coding,1.3326578935252673,2.9742254732253395,1.2715722657057529,2.2059848286897243,1.066653315790274,1.7702187553872715,1.3326578935252673,6.798127086333333
ENSG00000169083,AR,protein_coding,1.5313252788456237,2.2810462550521304,2.075936415529813,2.185789487764067,0.7600481923979396,1.766829125917915,2.075936415529813,75.50440831600001
ENSG00000150540,HNMT,protein_coding,0.7269094127472293,2.1963943012904164,1.7931575983505263,2.2833086008096455,1.8288006484888966,1.7657141123373428,1.8288006484888966,672.10233856
ENSG00000188649,CC2D2B,protein_coding,1.9780711094142247,2.9220091752353525,1.417426147918286,2.3014355046333335,0.19861173860291315,1.7635107351608224,1.9780711094142247,6.6679707638
ENSG00000042445,RETSAT,protein_coding,1.1858253147061095,1.5616634624864627,2.6887378219459563,2.1760675519393757,1.2038969169722247,1.7632382136100258,1.5616634624864627,2830.7723480600007
ENSG00000122420,PTGFR,protein_coding,0.18408246780884685,2.3867481328536932,2.3850219313323393,2.0239082436546827,1.8286270008904841,1.7616775553080093,2.0239082436546827,339.9673045333333
ENSG00000171451,DSEL,protein_coding,1.3846400591893655,2.070021926750165,1.6306258522464319,1.9872880038217566,1.7338446858570347,1.7612841055729507,1.7338446858570347,2561.0267829333334
ENSG00000286863,AL513166.1,lncRNA,1.354201685840199,1.140875318825238,2.7252262629132122,2.086904636799871,1.4610582383062958,1.753653228536963,1.4610582383062958,12.8627302332
ENSG00000204764,RANBP17,protein_coding,1.8405152535202154,1.5081225873155093,2.055716885211332,1.6880085878169808,1.648592145587556,1.748191091890319,1.6880085878169808,276.07201404666665
ENSG00000115896,PLCL1,protein_coding,0.8011947643632178,1.5428125158978752,2.8195668759113484,2.7354314320148925,0.8397341760844403,1.7477479528543547,1.5428125158978752,73.65473199400002
ENSG00000071073,MGAT4A,protein_coding,1.1366221930164455,0.2371287967954947,3.5071249037576013,2.0307877615622774,1.8253765850685584,1.7474080480400755,1.8253765850685584,9.081875879133332
ENSG00000196352,CD55,protein_coding,1.3550499750935439,1.148950220083492,3.535045764898771,0.907917635204627,1.7843488800118825,1.7462624950584633,1.3550499750935439,295.10840466
ENSG00000143819,EPHX1,protein_coding,1.6511797054213186,1.9604199128811537,0.7735543232426583,2.942978042197045,1.3779979999119476,1.7412259967308246,1.6511797054213186,556.822109472
ENSG00000115163,CENPA,protein_coding,1.6169277957108523,1.8081254870922097,0.5114710115971608,2.1442333413279773,2.6227475314900874,1.7407010334436575,1.8081254870922097,28.449761492999997
ENSG00000168036,CTNNB1,protein_coding,1.276362735767096,1.834200667444616,2.2752307924730104,1.8021257125183627,1.5044967141831584,1.7384833244772486,1.8021257125183627,20635.1140258
ENSG00000233593,LINC02609,lncRNA,0.17211528298678402,1.9476760383250338,0.9135958959756141,4.815537335779991,0.826352769229862,1.7350554644594571,0.9135958959756141,18.038977386266666
ENSG00000125249,RAP2A,protein_coding,0.9674328464692792,1.7370245054735989,2.4797438408300163,2.0467788307124444,1.4348842729377065,1.733172859284609,1.7370245054735989,1634.3024226866667
ENSG00000183111,ARHGEF37,protein_coding,1.3403865466849414,1.3529718211807698,2.000730471442081,2.145563943356974,1.8114134397083967,1.7302132444746328,1.8114134397083967,61.19833874666667
ENSG00000158258,CLSTN2,protein_coding,0.8489884151832898,3.4015374034879122,0.21802485573134156,3.501943076243997,0.6637584246934356,1.7268504350679952,0.8489884151832898,35.17186684386666
ENSG00000105696,TMEM59L,protein_coding,0.927836220758107,2.0125983000596266,1.8198015504018779,3.6553642808967224,0.20300792449490057,1.7237216553222467,1.8198015504018779,76.559161726
ENSG00000169122,FAM110B,protein_coding,0.8161846362451906,1.6842741998899369,3.390360743587305,1.692936855480382,1.034305424520408,1.7236123719446446,1.6842741998899369,144.0785263186667
ENSG00000171791,BCL2,protein_coding,1.6169277957108523,0.7139478305385989,3.144984299957292,2.155654033446923,0.9780672578491849,1.7219162435005704,1.6169277957108523,36.227547821866665
ENSG00000108846,ABCC3,protein_coding,3.387095740678448,0.5301162780423887,1.1244740032236606,1.5789572195620902,1.9843198897079377,1.720992626242905,1.5789572195620902,575.2952249473333
ENSG00000129910,CDH15,protein_coding,1.7985404741381497,0.6588337861248683,2.01632482952284,2.3909610229816223,1.7354090587733606,1.7200138343081683,1.7985404741381497,14.958276575333334
ENSG00000113389,NPR3,protein_coding,1.1317379801362364,1.613004145780124,1.6302453217763624,2.1095849276588687,2.1051155695559025,1.7179375889814987,1.6302453217763624,12208.592429066666
ENSG00000128594,LRRC4,protein_coding,0.6369880509918522,2.662369364504789,1.8727581778309927,2.778528711481496,0.6303534057374107,1.7161995421093081,1.8727581778309927,16.499461813333333
ENSG00000279443,AL513497.1,TEC,0.3708065688584692,2.110039273364311,5.323391671395858,0.18171476800263564,0.5889916639443102,1.7149887891131166,0.5889916639443102,19.31675569813333
ENSG00000188313,PLSCR1,protein_coding,1.4477669175064731,0.9190884890217621,2.7586442761051746,1.4665766008310603,1.9555936139148047,1.709533979475855,1.4665766008310603,327.12417680666664
ENSG00000172260,NEGR1,protein_coding,1.5070112708395929,1.4228938428342541,1.4922596857058945,2.619256466328899,1.5022067570459843,1.708725604550925,1.5022067570459843,1297.5217664866666
ENSG00000125430,HS3ST3B1,protein_coding,2.534301504201685,1.2188541389438612,0.6607432614687454,2.8837644305463055,1.2269579587531192,1.7049242587827433,1.2269579587531192,372.666720826
ENSG00000138180,CEP55,protein_coding,1.4779318894957392,2.1316570153838352,0.24662280063603959,2.5957641614071587,2.0683277140675633,1.7040607161980674,2.0683277140675633,166.31792842533332
ENSG00000220494,YAP1P1,processed_pseudogene,1.2865773546681938,2.429556165882271,1.4834527606252368,3.293477921708613,0.014673940321157986,1.7015476286410944,1.4834527606252368,14.700623003866667
ENSG00000135525,MAP7,protein_coding,0.7295414153547428,1.8195209268951045,2.3116969512482535,2.9315536675218854,0.7106915942682157,1.7006009110576403,1.8195209268951045,26.81275833873333
ENSG00000112742,TTK,protein_coding,2.188594417560215,2.022372407287075,0.15476427686368588,2.0344542283164566,2.0926025769000134,1.6985575813854894,2.0344542283164566,103.26521309333333
ENSG00000117724,CENPF,protein_coding,1.8564471807229062,2.300373883921295,0.021586781145234823,2.4970432552144075,1.7881359144814493,1.6927174030970584,1.8564471807229062,569.1060730466667
ENSG00000120594,PLXDC2,protein_coding,1.8380943556241789,0.26955775483177646,1.2203191846965442,1.357239260450596,3.775630505771896,1.6921682122749986,1.357239260450596,797.2583731666666
ENSG00000203797,DDO,protein_coding,2.483924369588236,1.3576287863514969,1.193147138951474,2.031664697247626,1.3823674449945786,1.6897464874266823,1.3823674449945786,13.0780535732
ENSG00000065328,MCM10,protein_coding,1.9231016112401038,2.02670923145536,0.9838431421491505,1.1576129322476705,2.349090740082179,1.6880715314348926,1.9231016112401038,53.56464555466667
ENSG00000127946,HIP1,protein_coding,1.3754397726261818,2.5219034958308004,1.1002528262252884,2.692884724927028,0.7323809794574405,1.6845723598133477,1.3754397726261818,1787.8150387733335
ENSG00000121152,NCAPH,protein_coding,2.672986664629354,1.7857695577622055,0.1878788826262685,1.6805608915531236,2.0761334579787816,1.6806658909099468,1.7857695577622055,40.96475890766667
ENSG00000137834,SMAD6,protein_coding,0.1900477344538416,2.1901352850197338,1.9838093470801494,2.9935268753143225,1.0333496727013616,1.6781737829138819,1.9838093470801494,692.5078667733334
ENSG00000253368,TRNP1,protein_coding,1.632685610501806,1.6241302807657156,2.413856612375378,0.8287173420352367,1.8833580896433197,1.6765495870642912,1.632685610501806,713.3120386266668
ENSG00000011426,ANLN,protein_coding,1.6984457715530121,2.0505992880131494,0.46404170298722036,1.9516264053134122,2.2079463480261214,1.6745319031785832,1.9516264053134122,745.86725994
ENSG00000101412,E2F1,protein_coding,1.541412843013319,1.420574000063226,1.33636162142151,2.061059948850846,2.013023703590493,1.6744864233878787,1.541412843013319,72.23703359533333
ENSG00000127920,GNG11,protein_coding,1.5892687948754114,1.0706358414206285,1.7497058118526096,1.931253420299294,2.027693457096575,1.6737114651089038,1.7497058118526096,511.9144085533334
ENSG00000136960,ENPP2,protein_coding,1.4578494210994766,1.1841463550167823,1.4323614727555078,2.587800627955886,1.6934103985456321,1.671113655074657,1.4578494210994766,1138.4115356133334
ENSG00000136449,MYCBPAP,protein_coding,1.56089651812343,3.293163841334086,0.4814009468989022,1.5022328687586999,1.5141518176940227,1.670369198561828,1.5141518176940227,17.582537517666665
ENSG00000105889,STEAP1B,protein_coding,2.1399340391969446,1.8611836610860877,0.3480381113297222,1.7133714197155943,2.2824698177833262,1.668999409822335,1.8611836610860877,305.48446204933333
ENSG00000201229,SNORA63D,snoRNA,1.7057983440845095,0.6093096836481533,2.646339941693153,2.1037687554600004,1.25824765988082,1.6646928769533276,1.7057983440845095,9.248361975400002
ENSG00000113504,SLC12A7,protein_coding,2.173772410125689,1.0041997965195986,2.297358437898791,2.1831144496829986,0.6518833759599367,1.6620656940374026,2.173772410125689,46.70584106473333
